"","V1","V2","V3","V4","V5","V6"
"1",-1.54934482184342,-0.307063495794137,0.364264728553172,0.278294789736613,0.483021569942296,1.49697257202285
"2",-2.56299793281479,-0.569095625211334,-2.32406092803067,-2.48321135556674,-0.340269275037796,-0.956948294396833
"3",0.261062322450795,-0.253192328235406,1.15513132755561,1.20618332916111,-0.711320562557239,1.80520377445086
"4",1.19937037137779,-1.23936517095497,-0.0514278210704553,0.490184742457932,1.06679676033772,1.32279708169678
"5",-2.68169282398571,-1.24920147828247,-0.886792174582855,-2.07931339067916,-2.44273637414262,0.660663535466806
"6",1.85587793946524,1.33069788835061,2.3853111836916,-0.2730108132352,-0.0373614115732626,1.13922056588029
"7",2.5269256395427,0.574782992839865,0.812468560419979,-0.420855622974022,-0.00116651259713452,-0.569392085744086
"8",0.428877121610218,0.119637901836991,-0.391846229299526,0.329265838507917,-1.02058107752301,1.41009938842164
"9",-0.637428963533204,-1.10813856365865,-1.88624269095406,-0.573239183731872,-1.03823175876389,-1.00715115066268
"10",1.86376041741038,0.528720645019839,1.52542422931011,1.06142215290451,-0.960963299435126,0.381412862164119
"11",3.73062624215033,2.60925206852646,1.06905604393235,0.14717739089173,1.45885408025482,-0.523865384435805
"12",1.71327463063941,1.82103651537147,-2.28409573854269,1.86944088768285,1.39196662975621,1.47959251404673
"13",1.05663812151178,0.422728276299921,0.394086043278962,2.22056402283053,2.86489920993959,0.561700592765561
"14",1.68062402947419,1.05944801790729,0.489472202820118,0.370586917082253,0.363416303482125,0.593196739631001
"15",1.2935249206773,1.11457978683877,1.7669094909574,4.0122046517162,2.37730119118705,1.47222559917339
"16",-2.36813031859591,0.469551394020924,0.894045668609612,-2.03434936901909,-0.88255663671173,-2.2298229953648
"17",0.0717254290140805,0.0499020406492452,-1.36069314529864,-0.0596734192195219,2.69880702983103,0.70273691643985
"18",2.08708023835931,-0.580569762764808,-0.495830466661816,3.07905551300809,0.571682538175906,0.70087183754506
"19",-0.118889470431295,2.88913745213989,0.815101858874193,-1.14725744954129,-0.664746674162092,-0.946402809595188
"20",1.5714366918546,3.10517484725887,1.12397707627419,-0.792747089717637,0.289268294232089,-0.924856358547096
"21",1.08504508726269,1.90397091290712,1.28782691924118,2.34635299910113,1.44700728809035,2.42334172164757
"22",4.59850166323364,3.44775310979105,6.08168678882905,1.3680182081713,0.269101007371706,0.761845044631913
"23",-0.625739471351388,-1.7242559179611,-0.224212923542765,0.902188100636085,1.56015640896463,1.82828574266695
"24",-0.446498150844716,0.75512643722428,-1.33602102231355,1.21403341457742,1.47421098681286,-0.494068320166386
"25",-0.321233216303972,-0.396191663186576,-1.05191884413388,-0.513505058628791,0.818657808947522,-0.673913441334197
"26",2.84999296547239,2.52384189274551,3.60717207881409,3.55523138737092,2.33721895012059,0.124622110914048
"27",3.47866430899707,0.692506066408751,0.387245135776887,-0.605776088771697,-0.121065507835826,0.517245384434354
"28",0.300823429480503,0.711636966704749,0.955757382472357,0.620051418621187,1.04822993094585,0.647315695988363
"29",-0.48532676953928,0.349967311638872,-0.51244208991987,-0.0299295505535628,-1.71577875689119,-0.117190730470896
"30",0.476924792445017,0.768115204390372,-0.652373759590924,-0.280383241525347,-0.41432481910832,-1.32755732914485
"31",-1.97246292245725,-0.096408918693661,0.126558806384127,0.471018635423618,-0.0418506173542463,2.82519471756934
"32",0.190208924382488,0.400552471289979,0.488587934141739,1.46053271384554,3.73321281466895,4.08053148819767
"33",0.104074362250744,1.17190503657035,-0.588412585580246,-0.257406605138044,-1.93177667689389,-0.160735267295466
"34",2.19125720358117,-0.038649233765168,0.0300002823621929,3.52177632356052,0.538120864036553,2.17357485381961
"35",2.16524188586558,0.683246484434626,1.10618675353654,1.76307839406481,4.57082481172068,2.50045140812456
"36",1.35469540117454,3.16457781987237,3.05629908457529,1.54969813335262,1.25013769368308,2.67378129522291
"37",-0.727273270488195,-0.74623956305251,-1.43328247517985,-1.14296498095771,0.685572502753977,1.29664645320382
"38",1.47356646524494,1.30058958136027,1.27622709034788,-0.307019501381394,0.927196094122849,0.328237126839868
"39",0.842264653621879,0.908345012754957,1.01156514540821,-1.01834192089683,-0.818840926263931,0.0878011318669444
"40",-1.28394777792679,-1.60307578510227,0.355136829720462,2.54012807182029,1.61485391683773,2.48855683546168
"41",0.832140884160898,1.21804226439994,0.556683816567381,1.82103679468793,0.0452630933423954,1.49100478147423
"42",-0.796464163172423,1.67373674499575,1.34150338229726,2.78947858655411,1.04612465360037,1.10425599076003
"43",0.832915627830241,0.500665785065269,0.415373217466595,1.66429455978576,2.48363322694978,-0.416415231538114
"44",0.685380442167178,-0.68983355093895,-0.904688180084794,1.51770491403097,0.0120989777931284,0.271533381369037
"45",0.188812589876377,-0.146356838765824,0.0223611735160029,0.086065354398401,-1.50291651933257,0.953555681232431
"46",-1.28362218280224,-0.229674795930036,0.136465463556283,4.28530433106549,4.30097940515183,1.12968687355216
"47",1.14629230237814,1.0244545708505,1.3865679723851,1.69372768386211,-0.861345582599664,0.265463771043458
"48",2.62164867278705,2.04392536992061,2.68191166614768,-0.565940902866211,1.73617584154418,2.38151326614517
"49",2.51475151314467,2.37028801524521,0.944480417733909,1.01778868070802,1.42870146108001,1.49873258786195
"50",2.82099085333988,3.70578461989593,2.34830699696597,0.752306173063969,2.88253145026201,1.41746558881194
"51",-3.03045166159985,-1.13199057473662,-1.44354871568246,-2.52316197640646,-1.16941737790761,-0.860178880278224
"52",1.41374336436935,-0.27552657187957,0.521042415503264,1.60983856023126,2.23607514480913,0.732983540687496
"53",0.548049451939869,2.79246759001185,-0.0402112822437357,1.05234142113773,-0.0814516433067374,0.189851577329799
"54",1.43560859255407,2.56802102926232,2.41517172923414,0.760491376262863,1.44705575601537,1.75077113047205
"55",0.639393392162146,0.65137108357682,-0.195236564626226,-0.743944148144754,0.352769006785289,-1.49422045443866
"56",4.08812976961303,1.69329305403997,1.78809708204276,1.53047416721948,3.63535244504231,0.842626080346995
"57",1.55011561967932,-0.192232760013348,2.24283463012229,-0.552899814381093,0.419266408620726,2.27213974937175
"58",-0.615510009897724,-1.14053370250463,-0.529103851476675,2.20104561289229,0.770756972063357,1.26385611472935
"59",0.942182442466392,1.56065759287196,-0.355229368265879,0.730257891332053,2.55558590976917,2.50911399234073
"60",2.86151033509654,1.78141812156513,1.66973239026356,0.857154059260089,0.465732021025213,0.871298333001885
"61",1.24341950259848,0.0378507587001671,0.167275957801952,0.656626768855359,2.73277417392224,0.282591801600284
"62",1.8970271335808,0.841665658104256,1.97390469289174,-0.230825072300607,2.87132173808431,1.31009698171118
"63",2.16144904632613,1.84069217238792,0.476816494400732,-0.452778578669879,-0.515776039783544,-1.90864669710634
"64",1.84126658506704,0.479207477926198,0.802914096433747,2.39453525668301,2.16329399741794,2.98531549973371
"65",1.62090380143337,1.9740659470634,0.579587991992854,-1.61308315584236,1.83571091600557,-1.22380093810652
